Version checked: updated 
Download setup initialized...
newcards.ydk downloaded from repository 
Download setup done. Downloading newcards.ydk...
15313433 downloaded [587/11672]
15462014 downloaded [606/11672]
15576074 downloaded [621/11672]
15574615 downloaded [619/11672]
15317640 downloaded [588/11672]
15521027 downloaded [612/11672]
15447747 downloaded [600/11672]
1516510 downloaded [564/11672]
15717011 downloaded [638/11672]
15653824 downloaded [630/11672]
15854426 downloaded [651/11672]
15545291 downloaded [614/11672]
15951532 downloaded [663/11672]
15471265 downloaded [607/11672]
15495787 downloaded [609/11672]
15710054 downloaded [637/11672]
15667446 downloaded [633/11672]
1546124 downloaded [605/11672]
1571945 downloaded [639/11672]
16051717 downloaded [675/11672]
15256925 downloaded [576/11672]
1557499 downloaded [620/11672]
15744417 downloaded [642/11672]
15475415 downloaded [608/11672]
15935204 downloaded [658/11672]
15305240 downloaded [584/11672]
15610297 downloaded [626/11672]
15721392 downloaded [641/11672]
15848542 downloaded [650/11672]
15661378 downloaded [632/11672]
16020923 downloaded [671/11672]
15866454 downloaded [653/11672]
1539051 downloaded [596/11672]
1561110 downloaded [627/11672]
15629801 downloaded [629/11672]
1566817 downloaded [634/11672]
16178681 downloaded [683/11672]
15627227 downloaded [628/11672]
16226786 downloaded [691/11672]
1580833 downloaded [646/11672]
1546123 downloaded [604/11672]
16008155 downloaded [670/11672]
15941690 downloaded [662/11672]
1586457 downloaded [652/11672]
16114248 downloaded [678/11672]
15721123 downloaded [640/11672]
15939448 downloaded [661/11672]
15914410 downloaded [657/11672]
16255173 downloaded [695/11672]
16024176 downloaded [673/11672]
15936370 downloaded [659/11672]
15871676 downloaded [654/11672]
15609017 downloaded [625/11672]
15808381 downloaded [647/11672]
15978426 downloaded [666/11672]
16222645 downloaded [690/11672]
16229315 downloaded [693/11672]
16261341 downloaded [698/11672]
15839054 downloaded [648/11672]
15844566 downloaded [649/11672]
15939229 downloaded [660/11672]
16157341 downloaded [681/11672]
16111820 downloaded [677/11672]
16021142 downloaded [672/11672]
16279989 downloaded [703/11672]
16172067 downloaded [682/11672]
15800838 downloaded [645/11672]
16195942 downloaded [686/11672]
16037007 downloaded [674/11672]
15981690 downloaded [667/11672]
15555120 downloaded [616/11672]
16366810 downloaded [711/11672]
1639384 downloaded [715/11672]
15605085 downloaded [624/11672]
16135253 downloaded [679/11672]
16146511 downloaded [680/11672]
16469012 downloaded [723/11672]
16006416 downloaded [669/11672]
16227556 downloaded [692/11672]
1637760 downloaded [713/11672]
16241441 downloaded [694/11672]
1596508 downloaded [665/11672]
16197610 downloaded [687/11672]
16616620 downloaded [735/11672]
16259549 downloaded [697/11672]
16360142 downloaded [710/11672]
16272453 downloaded [701/11672]
16428514 downloaded [718/11672]
16278116 downloaded [702/11672]
15693423 downloaded [636/11672]
16268841 downloaded [699/11672]
15767889 downloaded [644/11672]
16678947 downloaded [743/11672]
16527176 downloaded [731/11672]
16308000 downloaded [706/11672]
1641882 downloaded [717/11672]
16269385 downloaded [700/11672]
16768387 downloaded [755/11672]
1621413 downloaded [689/11672]
16392422 downloaded [714/11672]
16366944 downloaded [712/11672]
16191953 downloaded [685/11672]
15960641 downloaded [664/11672]
16556849 downloaded [733/11672]
16437822 downloaded [721/11672]
16313112 downloaded [707/11672]
16430187 downloaded [719/11672]
16886617 downloaded [763/11672]
15894048 downloaded [656/11672]
16516630 downloaded [730/11672]
16625614 downloaded [738/11672]
1644289 downloaded [722/11672]
16003979 downloaded [668/11672]
16435215 downloaded [720/11672]
16589042 downloaded [734/11672]
16480084 downloaded [726/11672]
16725505 downloaded [751/11672]
1662004 downloaded [737/11672]
16956455 downloaded [775/11672]
16550875 downloaded [732/11672]
16188701 downloaded [684/11672]
16306932 downloaded [705/11672]
16329071 downloaded [709/11672]
16759958 downloaded [753/11672]
16067089 downloaded [676/11672]
16825874 downloaded [758/11672]
16674846 downloaded [742/11672]
16643334 downloaded [741/11672]
16720314 downloaded [750/11672]
17178486 downloaded [795/11672]
16494704 downloaded [727/11672]
16632144 downloaded [739/11672]
16762927 downloaded [754/11672]
17016362 downloaded [783/11672]
1669772 downloaded [746/11672]
16638212 downloaded [740/11672]
16209941 downloaded [688/11672]
16751086 downloaded [752/11672]
16255442 downloaded [696/11672]
16946849 downloaded [773/11672]
16475472 downloaded [725/11672]
16304628 downloaded [704/11672]
16940215 downloaded [771/11672]
16964437 downloaded [778/11672]
16802689 downloaded [757/11672]
16509093 downloaded [729/11672]
1686814 downloaded [762/11672]
1689516 downloaded [766/11672]
16828633 downloaded [759/11672]
16923472 downloaded [770/11672]
16708652 downloaded [747/11672]
16947147 downloaded [774/11672]
16849715 downloaded [761/11672]
17322533 downloaded [815/11672]
17228908 downloaded [803/11672]
17132130 downloaded [793/11672]
16832845 downloaded [760/11672]
16317140 downloaded [708/11672]
16943770 downloaded [772/11672]
16970158 downloaded [779/11672]
16990348 downloaded [782/11672]
164710 downloaded [724/11672]
17189532 downloaded [798/11672]
16693254 downloaded [745/11672]
16719802 downloaded [749/11672]
1710476 downloaded [791/11672]
16404809 downloaded [716/11672]
16960351 downloaded [777/11672]
17092736 downloaded [790/11672]
17189677 downloaded [799/11672]
16507828 downloaded [728/11672]
17129783 downloaded [792/11672]
1697104 downloaded [780/11672]
17045014 downloaded [786/11672]
16909657 downloaded [769/11672]
17266660 downloaded [810/11672]
17214465 downloaded [802/11672]
16898077 downloaded [767/11672]
17141718 downloaded [794/11672]
17185260 downloaded [797/11672]
17494901 downloaded [835/11672]
16984449 downloaded [781/11672]
17363041 downloaded [819/11672]
17313545 downloaded [813/11672]
168917 downloaded [765/11672]
16617334 downloaded [736/11672]
17390179 downloaded [823/11672]
17286057 downloaded [812/11672]
17285476 downloaded [811/11672]
16691074 downloaded [744/11672]
17194258 downloaded [800/11672]
1735088 downloaded [818/11672]
16719140 downloaded [748/11672]
17243896 downloaded [806/11672]
17052477 downloaded [787/11672]
17465972 downloaded [830/11672]
17315396 downloaded [814/11672]
17032740 downloaded [785/11672]
17086528 downloaded [789/11672]
17484499 downloaded [833/11672]
1764972 downloaded [855/11672]
17330916 downloaded [817/11672]
17375316 downloaded [820/11672]
17415895 downloaded [826/11672]
17530001 downloaded [839/11672]
17201174 downloaded [801/11672]
16796157 downloaded [756/11672]
17475251 downloaded [832/11672]
17382973 downloaded [822/11672]
17469113 downloaded [831/11672]
16889337 downloaded [764/11672]
17490535 downloaded [834/11672]
16906241 downloaded [768/11672]
17548456 downloaded [843/11672]
17241370 downloaded [805/11672]
17257342 downloaded [807/11672]
17589298 downloaded [846/11672]
17021204 downloaded [784/11672]
17535764 downloaded [840/11672]
17509503 downloaded [837/11672]
176392 downloaded [853/11672]
17521642 downloaded [838/11672]
17663375 downloaded [859/11672]
17078030 downloaded [788/11672]
16960120 downloaded [776/11672]
17540705 downloaded [842/11672]
17639150 downloaded [852/11672]
17377751 downloaded [821/11672]
17616743 downloaded [850/11672]
1784686 downloaded [875/11672]
17264592 downloaded [809/11672]
17643265 downloaded [854/11672]
17626381 downloaded [851/11672]
17653779 downloaded [857/11672]
17655904 downloaded [858/11672]
17412721 downloaded [825/11672]
17722185 downloaded [863/11672]
17418744 downloaded [827/11672]
17236839 downloaded [804/11672]
17745969 downloaded [866/11672]
17688543 downloaded [860/11672]
17259470 downloaded [808/11672]
17810268 downloaded [870/11672]
18036057 downloaded [895/11672]
17841097 downloaded [873/11672]
17881964 downloaded [879/11672]
17814387 downloaded [872/11672]
17720747 downloaded [862/11672]
17536995 downloaded [841/11672]
17183908 downloaded [796/11672]
17449108 downloaded [829/11672]
17874674 downloaded [878/11672]
17985575 downloaded [886/11672]
1781310 downloaded [871/11672]
17896384 downloaded [880/11672]
17871506 downloaded [877/11672]
17955766 downloaded [883/11672]
17841166 downloaded [874/11672]
17444133 downloaded [828/11672]
17573739 downloaded [845/11672]
17597059 downloaded [847/11672]
17393207 downloaded [824/11672]
17706537 downloaded [861/11672]
18252559 downloaded [915/11672]
18013090 downloaded [892/11672]
18096222 downloaded [900/11672]
17948378 downloaded [882/11672]
18144507 downloaded [903/11672]
1801154 downloaded [891/11672]
17559367 downloaded [844/11672]
1802450 downloaded [893/11672]
17328157 downloaded [816/11672]
18094166 downloaded [899/11672]
18430390 downloaded [935/11672]
18063928 downloaded [898/11672]
18000338 downloaded [890/11672]
17601919 downloaded [849/11672]
18175965 downloaded [906/11672]
18235577 downloaded [912/11672]
17932494 downloaded [881/11672]
17760003 downloaded [867/11672]
1759808 downloaded [848/11672]
17739335 downloaded [865/11672]
18060565 downloaded [897/11672]
18027138 downloaded [894/11672]
18144506 downloaded [902/11672]
18322364 downloaded [923/11672]
1828513 downloaded [920/11672]
17732278 downloaded [864/11672]
18590133 downloaded [955/11672]
18271561 downloaded [918/11672]
18282103 downloaded [919/11672]
18235309 downloaded [911/11672]
1845204 downloaded [940/11672]
1833916 downloaded [926/11672]
17502671 downloaded [836/11672]
18318842 downloaded [922/11672]
18214905 downloaded [910/11672]
17979378 downloaded [885/11672]
18236002 downloaded [913/11672]
18114794 downloaded [901/11672]
17787975 downloaded [869/11672]
17775525 downloaded [868/11672]
1826676 downloaded [917/11672]
18386170 downloaded [932/11672]
17988746 downloaded [887/11672]
17956906 downloaded [884/11672]
18482591 downloaded [943/11672]
18239909 downloaded [914/11672]
18756904 downloaded [975/11672]
18378992 downloaded [931/11672]
18444902 downloaded [938/11672]
18446701 downloaded [939/11672]
18621798 downloaded [960/11672]
18478530 downloaded [942/11672]
18302224 downloaded [921/11672]
18190572 downloaded [907/11672]
18161786 downloaded [905/11672]
18407024 downloaded [933/11672]
18378582 downloaded [930/11672]
18654201 downloaded [963/11672]
18158397 downloaded [904/11672]
18605135 downloaded [958/11672]
18491580 downloaded [946/11672]
17994645 downloaded [889/11672]
1799464 downloaded [888/11672]
18444733 downloaded [937/11672]
17649753 downloaded [856/11672]
18988391 downloaded [995/11672]
18426196 downloaded [934/11672]
18816758 downloaded [980/11672]
1861629 downloaded [959/11672]
1855932 downloaded [952/11672]
18551923 downloaded [951/11672]
18634367 downloaded [962/11672]
18517177 downloaded [950/11672]
1834107 downloaded [927/11672]
18474999 downloaded [941/11672]
18326736 downloaded [925/11672]
18842395 downloaded [983/11672]
18563744 downloaded [953/11672]
18698739 downloaded [966/11672]
18807108 downloaded [978/11672]
18210764 downloaded [909/11672]
18325492 downloaded [924/11672]
191749 downloaded [1015/11672]
17857780 downloaded [876/11672]
18585765 downloaded [954/11672]
18837926 downloaded [982/11672]
18739764 downloaded [971/11672]
18511384 downloaded [947/11672]
18597560 downloaded [957/11672]
18489208 downloaded [945/11672]
19041767 downloaded [1003/11672]
18372968 downloaded [929/11672]
19025379 downloaded [1000/11672]
18895832 downloaded [986/11672]
18205590 downloaded [908/11672]
18809562 downloaded [979/11672]
18752707 downloaded [973/11672]
1872843 downloaded [970/11672]
18631392 downloaded [961/11672]
18743376 downloaded [972/11672]
1804528 downloaded [896/11672]
18486927 downloaded [944/11672]
18752938 downloaded [974/11672]
19337371 downloaded [1035/11672]
1896112 downloaded [991/11672]
19019586 downloaded [998/11672]
18712704 downloaded [967/11672]
19036557 downloaded [1002/11672]
19066538 downloaded [1006/11672]
18678554 downloaded [965/11672]
18803791 downloaded [977/11672]
1834753 downloaded [928/11672]
18964575 downloaded [993/11672]
19230407 downloaded [1023/11672]
18514525 downloaded [949/11672]
18828179 downloaded [981/11672]
19204398 downloaded [1020/11672]
19024706 downloaded [999/11672]
19153634 downloaded [1011/11672]
19508728 downloaded [1055/11672]
18963306 downloaded [992/11672]
18891691 downloaded [985/11672]
18960169 downloaded [990/11672]
18658572 downloaded [964/11672]
18967507 downloaded [994/11672]
19186123 downloaded [1018/11672]
18897163 downloaded [987/11672]
1825445 downloaded [916/11672]
18511599 downloaded [948/11672]
19254117 downloaded [1026/11672]
19221310 downloaded [1022/11672]
19012345 downloaded [997/11672]
19159413 downloaded [1012/11672]
19312169 downloaded [1031/11672]
19028307 downloaded [1001/11672]
19190082 downloaded [1019/11672]
19394153 downloaded [1040/11672]
19162134 downloaded [1013/11672]
18724123 downloaded [969/11672]
1942635 downloaded [1043/11672]
19211362 downloaded [1021/11672]
19086954 downloaded [1007/11672]
19324993 downloaded [1032/11672]
19673561 downloaded [1075/11672]
18865703 downloaded [984/11672]
19163116 downloaded [1014/11672]
18438874 downloaded [936/11672]
19182751 downloaded [1017/11672]
19139516 downloaded [1010/11672]
19357125 downloaded [1038/11672]
19327348 downloaded [1033/11672]
19384334 downloaded [1039/11672]
18716735 downloaded [968/11672]
1948619 downloaded [1051/11672]
19420830 downloaded [1042/11672]
19059929 downloaded [1005/11672]
19451302 downloaded [1046/11672]
19605133 downloaded [1063/11672]
19590644 downloaded [1060/11672]
18940556 downloaded [989/11672]
18591904 downloaded [956/11672]
19406822 downloaded [1041/11672]
19261966 downloaded [1027/11672]
19891131 downloaded [1095/11672]
19333131 downloaded [1034/11672]
19048328 downloaded [1004/11672]
18937875 downloaded [988/11672]
19501924 downloaded [1052/11672]
19252988 downloaded [1025/11672]
19502505 downloaded [1053/11672]
19578592 downloaded [1058/11672]
19310321 downloaded [1030/11672]
19733961 downloaded [1080/11672]
19594506 downloaded [1061/11672]
2009101 downloaded [1115/11672]
19580308 downloaded [1059/11672]
19355597 downloaded [1037/11672]
19619755 downloaded [1066/11672]
19596712 downloaded [1062/11672]
19748583 downloaded [1083/11672]
1966438 downloaded [1071/11672]
19505896 downloaded [1054/11672]
19113101 downloaded [1009/11672]
1945387 downloaded [1047/11672]
19230408 downloaded [1024/11672]
18789533 downloaded [976/11672]
19441018 downloaded [1045/11672]
19665973 downloaded [1072/11672]
19667590 downloaded [1073/11672]
19476824 downloaded [1050/11672]
1969506 downloaded [1078/11672]
19089195 downloaded [1008/11672]
1953925 downloaded [1057/11672]
19959563 downloaded [1100/11672]
19974580 downloaded [1103/11672]
19747827 downloaded [1082/11672]
19700943 downloaded [1079/11672]
19740112 downloaded [1081/11672]
19847532 downloaded [1091/11672]
20285786 downloaded [1135/11672]
1965724 downloaded [1070/11672]
1980574 downloaded [1086/11672]
19613556 downloaded [1065/11672]
19671102 downloaded [1074/11672]
19870120 downloaded [1092/11672]
19307353 downloaded [1029/11672]
19439119 downloaded [1044/11672]
1995985 downloaded [1102/11672]
19636995 downloaded [1067/11672]
18993198 downloaded [996/11672]
19932396 downloaded [1098/11672]
19684740 downloaded [1077/11672]
19302550 downloaded [1028/11672]
20140382 downloaded [1120/11672]
19877898 downloaded [1093/11672]
20057949 downloaded [1111/11672]
19844995 downloaded [1090/11672]
20174189 downloaded [1123/11672]
19943114 downloaded [1099/11672]
20447641 downloaded [1155/11672]
19959742 downloaded [1101/11672]
19612721 downloaded [1064/11672]
20007374 downloaded [1106/11672]
20065322 downloaded [1112/11672]
19801646 downloaded [1085/11672]
19885332 downloaded [1094/11672]
20065549 downloaded [1113/11672]
19474136 downloaded [1049/11672]
1918087 downloaded [1016/11672]
20137754 downloaded [1118/11672]
20155904 downloaded [1122/11672]
19462747 downloaded [1048/11672]
